상품명,거래량,최근거래가,발매일,발매일로부터현재까지일,발매가,색상개수,최고거래가,최고거래성사일,최저거래가,최저거래성사일,관심,스타일,가격변동성,수익률,콜라보,브랜드_Adidas,브랜드_Asics,브랜드_Converse,브랜드_Jordan,브랜드_Mihara Yasuhiro,브랜드_New Balance,브랜드_Nike,브랜드_Puma,브랜드_Salomon,브랜드_Vans
나이키 카이리 로우 4 EP 브레드,2.689812505,3.458618379,2021-10-20,26.1232513,3.963849616,3,2.873785965,2024-05-08,3.748659404,2022-10-20,6.734772427,0.672240797,559.6640918,25.93194953,0,0,0,0,0,0,0,1,0,0,0
나이키 SB 덩크 로우 프로 비 트루,4.332650582,3.446113327,2022-06-30,23.26910622,3.959586,2,2.875349111,2022-06-28,3.724915363,2024-05-01,15.65676943,3.108423687,935.5101232,34.82503611,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 LV8 넥스트 네이쳐 썬 클럽,3.826834928,3.426542104,2022-07-06,23.19348927,3.959586,4,2.873148261,2024-02-06,3.720836711,2022-09-07,12.86841859,1.996108559,882.1228171,27.17272016,0,0,0,0,0,0,0,1,0,0,0
나이키 카이리 7 EP 그라인드,3.418044597,3.447100936,2021-07-31,26.92688583,3.973521245,4,2.874854097,2024-02-14,3.740072443,2023-04-18,7.934090364,1.046711732,739.4651507,21.77597572,0,0,0,0,0,0,0,1,0,0,0
나이키 ISPA 링크 블랙 앤 미디움 올리브,3.382799678,3.44968441,2022-06-22,23.36924931,3.996345133,2,2.876227261,2022-11-13,3.74117618,2024-03-10,12.38445252,1.996108559,796.4029131,6.754956866,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 줌X 베이퍼플라이 넥스트% 2 화이트 레이저 블루 러쉬 오렌지,3.663761772,3.451548179,2022-04-07,24.28446941,3.996345133,2,2.877852536,2023-03-23,3.76767233,2024-04-17,10.03741613,0.672240797,498.9673868,12.87039044,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 97 블루베리,3.972053856,3.44985952,2022-06-05,23.57953757,3.9829695,4,2.874280324,2024-04-17,3.728666846,2023-12-24,12.46960565,1.996108559,848.6426253,12.08507672,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 허라치 트리플 블랙,3.904690767,3.431982495,2021-07-08,27.14729462,3.963730634,3,2.868895857,2023-05-09,3.712485437,2022-12-18,10.16793169,1.996108559,787.3278439,10.88411448,0,0,0,0,0,0,0,1,0,0,0
나이키 카이리 인피니티 EP 아이리스 위스퍼 앤 플럼 포그,3.144547801,3.448053064,2022-06-10,23.51803768,3.9675446,2,2.874280324,2022-06-09,3.720836711,2023-11-18,8.823914364,1.304341822,930.3283706,24.64639092,0,0,0,0,0,0,0,1,0,0,0
나이키 줌X 스트릭플라이 화이트 플래시 크림슨,3.226152418,3.451548179,2022-02-24,24.76469785,3.977411166,4,2.87821898,2023-06-09,3.755009723,2023-02-19,9.463159351,0.672240797,720.9424072,30.56913017,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 레트로 SE 블랙,4.758994395,3.454622209,2022-06-04,23.59180307,3.959586,3,2.881473768,2022-07-04,3.743818616,2024-01-04,17.05517631,3.6547977,1020.487203,62.42664512,0,0,0,0,0,0,0,1,0,0,0
나이키 SB 덩크 로우 프로 체리,3.950208794,3.43902829,2022-06-15,23.45624806,3.955054933,2,2.873785965,2022-06-14,3.746307941,2023-11-11,12.08409416,2.406973104,595.0261028,32.91568778,0,0,0,0,0,0,0,1,0,0,0
(PS) 나이키 x 트래비스 스캇 에어맥스 1 캑터스 브라운,3.842692158,3.441755682,2022-05-27,23.68951795,3.938328581,2,2.876271394,2022-05-28,3.746307941,2022-07-25,9.45427169,3.304686895,732.2277879,57.21466611,1,0,0,0,0,0,0,1,0,0,0
나이키 x 나헌터스 SB 덩크 로우 프로 QS 블랙,3.998985642,3.451711086,2022-05-24,23.72597521,3.963730634,2,2.880184507,2023-05-11,3.750886156,2022-08-31,12.86512687,2.504832088,882.5447272,51.50254188,1,0,0,0,0,0,0,1,0,0,0
나이키 덩크 하이 레트로 SE 빈티지 라이트 본,4.022817593,3.426142609,2022-06-06,23.5672606,3.9675446,2,2.87577474,2023-07-06,3.727202466,2023-10-24,15.45170329,2.829028516,931.1911641,29.80902158,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 레트로 블랙 화이트,4.316620425,3.436582598,2022-06-29,23.28166634,3.955054933,3,2.870524677,2023-01-24,3.717301608,2024-04-23,14.3110794,2.829028516,805.318122,22.36604299,0,0,0,0,0,0,0,1,0,0,0
나이키 와플 원 라이트 초콜릿,2.317383059,3.421840118,2022-05-18,23.7985896,3.950066949,3,2.862048389,2022-07-01,3.699893806,2023-05-22,7.463658894,0,637.3530887,0.760067506,0,0,0,0,0,0,0,1,0,0,0
(PS) 나이키 x 스투시 에어포스 1 '07 미드 SP 파슬,3.705204474,3.425327899,2022-05-14,23.84677906,3.938328581,3,2.870524677,2023-02-12,3.711462713,2023-02-08,9.985197098,1.898699836,867.1994568,34.96819604,1,0,0,0,0,0,0,1,0,0,0
나이키 덩크 하이 레트로 오렌지 앤 딥 로얄,3.793260827,3.422297631,2022-05-17,23.81065339,3.959586,4,2.87188126,2024-04-21,3.706008016,2023-07-11,12.56356674,2.45756849,972.1170043,23.10508875,0,0,0,0,0,0,0,1,0,0,0
나이키 x 슈프림 에어 줌 플라이트 95 SP 블랙,3.737495218,3.472139411,2022-05-05,23.9545706,3.990749393,2,2.882461284,2022-07-10,3.783608885,2022-08-23,13.30329903,3.498426195,532.0263018,36.17541015,1,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 미드 파리,3.618120936,3.454622209,2022-05-20,23.77442903,3.978232116,2,2.878254848,2022-06-18,3.750886156,2022-12-12,13.83774914,2.983066869,779.2974811,29.99847881,0,0,0,0,0,0,0,1,0,0,0
나이키 스파크 플라이니트 플래티넘 틴트 앤 코코넛 밀크,3.986530389,3.464556918,2022-05-13,23.85879914,3.985507349,3,2.884403317,2022-05-28,3.775595676,2022-12-26,14.53501016,2.590885735,800.8553552,51.15600771,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 97 NH 스모크 그레이 메탈릭 실버,3.30355988,3.452978059,2022-05-21,23.7623322,4.001055471,2,2.87927087,2022-06-13,3.74117618,2023-12-07,10.86353267,1.499690641,945.6923926,13.87146607,0,0,0,0,0,0,0,1,0,0,0
나이키 KD 15 EP 에임봇,4.174178906,3.451548179,2022-05-14,23.84677906,3.97435153,2,2.878254848,2024-02-06,3.750886156,2023-07-01,9.075897222,2.229786259,779.2974811,33.35199058,0,0,0,0,0,0,0,1,0,0,0
나이키 SB 덩크 로우 프로 하바네로 레드,2.984492654,3.470017996,2022-04-01,24.35412158,3.963849616,2,2.884420694,2022-05-27,3.785748622,2023-09-04,10.2796921,2.406973104,637.3530887,75.83583965,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 오션,4.713136576,3.435128174,2022-07-02,23.2439495,3.963730634,2,2.878254848,2022-06-13,3.73836282,2024-02-29,19.58875253,3.731240197,927.9574049,42.73203888,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 페가수스 83 프리미엄 세일 앤 라이트 초콜릿,3.751428901,3.431982495,2022-05-08,23.91873701,3.950066949,4,2.868895857,2022-07-27,3.711462713,2023-10-29,11.96422123,1.656452944,798.627843,21.233862,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 미드 '07 LX 아워포스 1,3.916073209,3.417401966,2022-05-07,23.93069225,3.963730634,3,2.87118791,2022-05-07,3.716375725,2024-04-26,12.08815774,2.829028516,844.2884258,17.7902443,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 레트로 비비드 그린,4.554524997,3.43902829,2022-06-27,23.30675023,3.955054933,2,2.878571588,2023-08-01,3.738940121,2022-07-10,14.88053633,3.089095643,936.5911623,52.15514045,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 아쿠아 리프트 프리미엄 라이트 오우드 브라운,3.103619307,3.40474256,2022-05-07,23.93069225,3.9675446,3,2.867003917,2022-10-25,3.699893806,2024-05-19,7.063379334,1.046711732,841.1839919,0.582220556,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 쿠키니 SE 레몬 베놈 앤 오로라,3.103619307,3.417401966,2022-05-06,23.94263677,3.971072721,4,2.867987271,2022-05-17,3.716375725,2024-02-08,8.920908089,2.549160899,701.8482531,0.547579164,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 쿠키니 SE 서밋 화이트 앤 에비에이터 그레이,3.595406384,3.435128174,2022-05-06,23.94263677,3.971072721,3,2.868808082,2022-05-30,3.719977094,2023-05-03,13.72333666,1.996108559,695.9131724,4.094783118,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어맥스 97 OG 애틀랜틱 블루 앤 볼티지 옐로우,3.550602762,3.429564243,2022-05-07,23.93069225,3.985507349,4,2.872596444,2022-05-11,3.73836282,2023-01-04,9.498457601,2.549160899,644.1855909,3.582562024,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 SE 썬 클럽 샌디드 골드,4.708486846,3.443803379,2022-04-22,24.10874767,3.959586,3,2.873148261,2022-10-29,3.732135525,2022-10-04,17.65690698,3.576885277,754.0286138,27.17272016,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 SE 카피 앤 페이스트,4.256831182,3.426542104,2022-05-08,23.91873701,3.959586,2,2.870524677,2023-09-09,3.701176306,2024-01-06,13.67289097,3.069190258,963.5668902,18.94891745,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 미드 '07 프리미엄 컬쳐 데이,3.898882361,3.411652717,2022-04-27,24.04965897,3.971072721,2,2.880469312,2022-04-20,3.720836711,2024-05-16,14.30879981,2.630285078,1164.770702,45.77654841,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 LX 바나나,4.755540132,3.431648733,2022-05-01,24.00219941,3.963730634,2,2.880469312,2022-05-11,3.720836711,2023-07-12,17.9070707,3.951872921,1164.770702,52.90181872,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 에센셜 발레이 페이즐리,4.597517608,3.418441748,2022-05-07,23.93069225,3.955054933,2,2.875349111,2022-05-25,3.683244933,2024-01-08,15.12168141,3.621366028,1230.404433,38.59796099,0,0,0,0,0,0,0,1,0,0,0
나이키 ACG 마운틴 플라이 로우 캐년 퍼플,3.734654944,3.43850266,2022-04-26,24.06149758,3.97435153,3,2.873500869,2022-05-29,3.746307941,2023-09-30,10.36107012,2.406973104,579.0016874,16.67063095,0,0,0,0,0,0,0,1,0,0,0
나이키 ACG 로우케이트 울프 그레이 앤 브라이트 크림슨,3.894965304,3.44054883,2022-04-26,24.06149758,3.955054933,3,2.868719645,2022-05-01,3.720836711,2023-07-05,9.939750956,3.260853561,681.0726455,17.03936829,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 SE 벨벳 브라운 앤 블랙,4.479776939,3.447100936,2022-04-24,24.08514346,3.959586,4,2.879860245,2022-04-22,3.719977094,2023-07-16,13.15663659,3.048673513,1150.127497,53.96939117,0,0,0,0,0,0,0,1,0,0,0
나이키 PG 6 EP 플루로,3.847117463,3.460619829,2022-04-20,24.13231039,3.955054933,4,2.875820932,2023-10-24,3.740072443,2022-07-19,8.899624705,1.787027315,789.3407851,40.41685868,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 레트로 코코넛 밀크,2.793978196,3.44968441,2022-03-01,24.70840626,3.958136577,2,2.874063503,2022-07-13,3.762177165,2022-06-03,12.63426427,1.304341822,354.9469332,31.41180093,0,0,0,0,0,0,0,1,0,0,0
나이키 르브론 19 러브 레터,2.897571599,3.426142609,2022-04-20,24.13231039,3.990177853,2,2.870524677,2023-06-03,3.734731378,2024-02-19,7.445898115,1.304341822,586.1011799,-30.71030537,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 97 화이트 앤 바시티 레드,4.326054888,3.457869948,2022-04-14,24.20275149,3.9829695,2,2.87707413,2022-04-14,3.74117618,2022-09-20,13.52311411,2.667595508,839.1170139,21.6469729,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 에센셜 화이트 페이즐리,4.164144587,3.428090384,2022-06-30,23.26910622,3.955054933,3,2.874597259,2022-06-21,3.684989655,2024-02-15,14.06444429,2.884332223,1202.435146,35.80501644,0,0,0,0,0,0,0,1,0,0,0
(GS) 나이키 덩크 로우 아우라,4.81231634,3.438236147,2022-06-09,23.53036073,3.944531295,2,2.876182929,2022-05-15,3.724915363,2023-12-07,18.58893751,3.701789857,970.7995563,51.12866306,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 폰탄카 팬텀,4.070547467,3.458618379,2022-04-01,24.35412158,3.963730634,4,2.873785965,2024-04-20,3.743818616,2022-06-24,15.07074873,2.082384297,631.2848301,26.02674843,0,0,0,0,0,0,0,1,0,0,0
나이키 x 폴라로이드 SB 덩크 로우 프로 QS 블랙,4.124616711,3.441755682,2022-04-05,24.30772672,3.963730634,3,2.880038582,2022-04-03,3.746307941,2023-05-04,12.95944513,2.935492554,927.5265907,50.79582643,1,0,0,0,0,0,0,1,0,0,0
나이키 x 유니온 덩크 로우 패스포트 팩 코트 퍼플 화이트,4.542701031,3.449151879,2022-04-02,24.34253778,3.977411166,2,2.885984366,2022-04-07,3.762503712,2023-11-03,15.60682521,3.766171095,1051.156746,70.13280312,1,0,0,0,0,0,0,1,0,0,0
나이키 에어 모어 업템포 96 카피 앤 페이스트,4.344235775,3.44985952,2022-03-29,24.38881359,3.9829695,4,2.87577474,2022-03-26,3.737777855,2022-08-04,12.46960565,2.857238046,814.8867605,17.13848001,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 LX 라이트 본 앤 코코넛 밀크,4.454011059,3.409719429,2022-04-10,24.24950811,3.963730634,2,2.872596444,2022-03-27,3.718210081,2024-05-14,15.97587382,3.163244724,885.500448,22.16411461,0,0,0,0,0,0,0,1,0,0,0
나이키 고 플라이이즈 화이트,3.770223664,3.447100936,2022-03-22,24.46941796,3.963730634,3,2.87188126,2022-03-25,3.74117618,2022-09-02,10.92065155,1.499690641,565.6119788,19.92157237,0,0,0,0,0,0,0,1,0,0,0
나이키 SB 덩크 하이 프로 ISO 켄터키,4.279340324,3.450548341,2022-02-19,24.82075962,3.963849616,2,2.877114593,2022-06-30,3.750886156,2023-08-16,16.24165532,2.884332223,716.100532,37.95193138,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 97 SE 블랙 터콰이즈,3.338150352,3.437967113,2022-03-12,24.58374412,3.985507349,2,2.87118791,2022-05-10,3.724915363,2024-03-31,9.373112791,0.672240797,747.5194965,-6.418311198,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 줌 플라이트 95 블랙 메탈릭 2022,3.740317361,3.437144454,2022-05-06,23.94263677,3.977411166,3,2.876271394,2022-03-23,3.716375725,2024-02-19,11.11333964,2.549160899,1048.888768,23.4492099,0,0,0,0,0,0,0,1,0,0,0
나이키 오버브레이크 핫 커리,3.364163821,3.433281306,2022-03-25,24.43493185,3.971072721,4,2.871259233,2024-05-08,3.699893806,2023-04-19,9.463159351,1.656452944,1000.843996,12.21354012,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 모어 업템포 96 러프 그린,4.120096614,3.447865368,2022-02-01,25.02071471,3.9829695,4,2.873148261,2022-03-23,3.716375725,2022-08-28,11.29578224,2.857238046,926.6652123,8.206158864,0,0,0,0,0,0,0,1,0,0,0
나이키 x 컨셉트 에어맥스 1 SP 헤비,3.995906958,3.422297631,2022-03-19,24.50381675,3.98830054,2,2.876271394,2022-12-24,3.732135525,2023-07-06,9.799394567,2.504832088,902.4690866,14.32427198,1,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 에센셜 오렌지 페이즐리,4.819342025,3.43902829,2022-06-20,23.39416529,3.955054933,1,2.881246242,2022-03-15,3.720836711,2024-01-26,17.4388045,3.905163676,1190.462076,65.97338552,0,0,0,0,0,0,0,1,0,0,0
나이키 카이리 8 인피니티 EP 저니 앤 리워드,3.023154103,3.459698933,2022-03-14,24.56095553,3.9675446,2,2.874280324,2024-02-19,3.727940462,2022-05-07,7.858495413,1.499690641,856.7537078,24.64639092,0,0,0,0,0,0,0,1,0,0,0
나이키 KD 14 EP 론 잉글리쉬 3,2.881614984,3.433597295,2022-03-09,24.61785579,3.977411166,3,2.871948253,2023-02-02,3.716375725,2023-12-21,7.373659717,0,876.6456292,9.087487816,0,0,0,0,0,0,0,1,0,0,0
나이키 x 사이즈? 덩크 로우 다크 드리프트우드 포토 블루,4.029989111,3.453437265,2022-03-03,24.68582475,3.977588345,3,2.884403317,2022-03-17,3.750886156,2024-05-06,13.46156448,3.567596659,1086.340592,59.77868457,1,0,0,0,0,0,0,1,0,0,0
나이키 SB 덩크 하이 프로 QS 패스~포트,3.912313098,3.445087813,2022-03-08,24.62920744,3.963730634,2,2.878254848,2022-03-11,3.744831814,2023-10-16,11.80085167,2.857238046,855.2955086,42.73203888,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 레트로 프리미엄 파슬 로즈,4.92899915,3.428465572,2022-03-30,24.37725946,3.959586,4,2.877471278,2022-03-29,3.74171773,2024-01-14,17.82547342,3.985830635,852.5901674,43.1372509,0,0,0,0,0,0,0,1,0,0,0
나이키 x 드레이크 녹타 핫 스텝 에어 테라 트리플 화이트,4.081961396,3.463978338,2022-03-03,24.68582475,3.985507349,2,2.881982066,2022-03-03,3.746307941,2023-02-01,13.24112504,3.576885277,1019.814934,38.99237562,1,0,0,0,0,0,0,1,0,0,0
나이키 ACG 에어 마다 바체타 탄,4.191615273,3.431982495,2022-03-09,24.61785579,3.9675446,3,2.874063503,2022-03-05,3.740627803,2023-11-01,15.77112288,3.127205683,690.7610069,23.9269748,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 LV8 블랙 화이트,4.147535646,3.43902829,2022-02-23,24.77592851,3.959586,4,2.876003585,2023-04-02,3.735357567,2022-05-27,15.37464808,3.127205683,854.462716,37.27727214,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 LV8 훕스 화이트 캐년 퍼플,4.170196008,3.45313206,2022-02-22,24.78715,3.959586,4,2.872845214,2023-04-16,3.74278095,2022-06-02,15.90294568,2.667595508,594.6680289,26.18257994,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 에센셜 그린 페이즐리,3.528710674,3.445502732,2022-03-10,24.6064947,3.958136577,2,2.880879861,2023-01-24,3.762177165,2023-12-24,13.62720228,1.898699836,775.4950665,60.68762854,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 하이 1985 SP 오렌지 에시드 워시,3.810372801,3.436297503,2022-02-23,24.77592851,3.9675446,2,2.874280324,2022-02-21,3.699893806,2024-03-19,12.02672044,3.089095643,1102.955284,24.64639092,0,0,0,0,0,0,0,1,0,0,0
나이키 PG 6 EP 올스타 위켄드 2022,3.599271275,3.457357777,2022-02-18,24.8319446,3.955054933,2,2.874803243,2023-01-29,3.750886156,2022-03-25,8.631573275,1.787027315,584.1452318,36.55875881,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 270 골프 세일 매직 엠버,2.317383059,3.448053064,2020-07-17,30.20852994,3.981508747,2,2.873729561,2022-10-12,3.732135525,2023-10-03,5.976431088,0,782.3048523,11.48870545,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 x 세레나 윌리엄스 에어포스 1 LXX 서밋 화이트,4.335256475,3.447100936,2022-02-24,24.76469785,3.9675446,1,2.875349111,2022-02-24,3.740627803,2023-10-10,14.4981641,2.768885608,757.984956,28.30184674,1,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 '07 LX 라이트 오우드 브라운,4.577353823,3.456028071,2022-02-10,24.92109908,3.963730634,2,2.876271394,2023-03-20,3.740627803,2023-02-02,18.08282489,3.432453892,805.318122,34.80032865,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 '07 LX 화이트 세이프티 오렌지,4.330684112,3.441755682,2022-02-10,24.92109908,3.963730634,3,2.874333828,2023-07-24,3.732135525,2023-06-13,16.39130924,3.443935299,811.624072,27.86979942,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 프라임 핑크,4.133505135,3.44823943,2022-03-18,24.51526371,3.963730634,2,2.87731439,2023-02-11,3.74117618,2022-09-26,15.37464808,3.048673513,851.1349228,38.85086221,0,0,0,0,0,0,0,1,0,0,0
나이키 x 도버 스트리트 마켓 덩크 로우 벨벳 블랙,3.070642876,3.472139411,2022-02-05,24.97652962,3.988760464,3,2.885841884,2022-09-09,3.774426584,2022-06-10,12.01015947,1.656452944,906.9455473,55.9022085,1,0,0,0,0,0,0,1,0,0,0
(GS) 나이키 덩크 로우 화이트 로즈 핑크,4.644190144,3.422297631,2022-02-07,24.95438407,3.944531295,2,2.871609123,2022-01-29,3.684989655,2024-03-16,18.02396286,2.857238046,1119.441873,33.78343617,0,0,0,0,0,0,0,1,0,0,0
나이키 카이리 7 EP 화이트 메탈릭 골드,2.17196595,3.455891036,2021-06-24,27.27987691,3.973521245,2,2.878254848,2023-10-17,3.775825081,2022-10-24,6.958408156,0,379.5560051,34.07312318,0,0,0,0,0,0,0,1,0,0,0
나이키 데이브레이크 타입 헴프,2.589984172,3.426142609,2021-09-10,26.52563614,3.950066949,3,2.87118791,2024-02-23,3.699893806,2022-03-23,7.812132012,1.046711732,998.3997757,28.17521616,0,0,0,0,0,0,0,1,0,0,0
나이키 와플 트레이너 2 화이트 프로 그린,4.264744576,3.433909931,2022-01-01,25.3584708,3.950066949,4,2.870524677,2023-05-24,3.728666846,2023-01-23,15.04791359,2.082384297,668.4314584,26.10471189,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 '07 SE 넥스트 네이쳐 화이트 핑크 옥스포드,4.618021029,3.438236147,2022-01-19,25.16335214,3.959586,2,2.876227261,2023-03-27,3.735357567,2024-01-31,18.56249455,2.983066869,865.1060935,38.13765602,0,0,0,0,0,0,0,1,0,0,0
나이키 줌X 베이퍼플라이 넥스트% 2 유니버시티 골드,3.370455659,3.463978338,2022-01-10,25.26125194,3.998214133,4,2.877471278,2023-05-02,3.770941446,2023-12-14,9.317795855,2.082384297,416.3560639,9.720765347,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 럭스 서밋 화이트,4.715982223,3.457228025,2022-01-13,25.22869492,3.971072721,3,2.880441243,2022-02-04,3.746307941,2023-06-25,20.20626013,3.260853561,947.2128241,45.64645004,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 블레이저 로우 '77 점보 화이트 블랙 세일,4.076928486,3.411020266,2022-01-13,25.22869492,3.962727442,2,2.86690105,2022-03-07,3.684989655,2024-01-19,11.80085167,2.159737683,971.0190794,5.478217814,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 LV8 바시티 화이트 미드나잇 네이비,4.101484135,3.455891036,2021-01-01,28.83792688,3.963849616,2,2.87577474,2024-02-17,3.750450212,2023-09-26,16.97079687,1.787027315,646.408044,32.85750183,0,0,0,0,0,0,0,1,0,0,0
나이키 카이리 로우 4 EP 킵 수 프레쉬 다이나스티,3.163848761,3.463978338,2021-08-09,26.8397388,3.955054933,2,2.876227261,2024-05-06,3.730779516,2022-04-14,7.584824374,0.672240797,914.6409125,42.02186945,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 폰탄카 화이트,4.477589967,3.431982495,2021-12-16,25.52965915,3.963730634,4,2.871609123,2022-03-07,3.733452142,2024-03-21,16.87225234,2.549160899,659.6226417,19.08185776,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 LX 오프 느와르,4.514628225,3.458618379,2022-01-23,25.11961941,3.9675446,2,2.873785965,2024-04-30,3.74117618,2024-04-07,14.56296583,3.163244724,668.4314584,23.01140789,0,0,0,0,0,0,0,1,0,0,0
나이키 x 파타 에어맥스 1 블랙,2.733831354,3.472139411,2021-12-10,25.59332242,3.992733105,2,2.883402717,2024-05-04,3.785748622,2024-02-12,8.746225331,1.656452944,561.935195,38.63818768,1,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 로우 3M 라이트 본,3.351330547,3.450377851,2021-11-07,25.93845398,3.977588345,2,2.873785965,2023-02-24,3.754615531,2022-03-05,12.01015947,1.046711732,465.5012117,14.96354861,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 로우 고어텍스 올리브,4.375799388,3.451384226,2021-12-09,25.60390514,3.977411166,2,2.8775101,2023-06-03,3.752167155,2023-08-12,15.67164138,3.089095643,720.5545577,27.89688287,0,0,0,0,0,0,0,1,0,0,0
나이키 x 사카이 x 카우스 블레이저 로우 리드,4.097895439,3.435128174,2021-12-09,25.60390514,3.971072721,2,2.878254848,2021-12-13,3.699893806,2024-02-14,12.88155693,2.799612078,1221.69567,36.21187647,1,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 QS 르브론 제임스,4.669469739,3.450717709,2021-12-06,25.6356059,3.9675446,2,2.876093664,2022-03-20,3.750450212,2022-07-10,16.4539495,3.529004587,664.6770833,30.95923354,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어 줌 알파플라이 넥스트% 플라이니트 로데이셔스,3.40658054,3.468477337,2021-07-09,27.13777925,4.012544906,1,2.882005522,2023-07-27,3.775825081,2023-11-01,9.677488757,1.499690641,637.3530887,13.81760353,0,0,0,0,0,0,0,1,0,0,0
나이키 x 사카이 x 카우스 블레이저 로우 넵튠 블루,4.632903007,3.431982495,2021-11-27,25.73028494,3.971072721,2,2.878074115,2021-11-28,3.699893806,2024-04-23,15.9091996,3.786210418,1216.868598,35.4894142,1,0,0,0,0,0,0,1,0,0,0
